Diploma,Opleiding,Jaar,Semester,Cursuscode,Studiepunten,Lesgevers,Trefwoorden,Evaluatiemomenten,Evaluatievormen PGE1,Evaluatievormen PGE2,Evaluatievormen NPGE
MABA,DMMABE,1,1,D012149,4,Pascal Coorevits|Kristof Eeckloo|Dipak Kalra,data en informatie|informatiesystemen|security|privacy|business intelligence|information governance|gezondheidszorg|ehealth|ziekenhuisinformatiesystemen,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMMABE,1,1,D012154,4,Jeroen Trybou|Dominique Vandijck,financiële analyse|aankoopbeheer|jaarrekening|investeringsanalyse|budgettering|kostprijscalculatie,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen|werkstuk,schriftelijk examen met open vragen|werkstuk,
MABA,DMMABE,1,1,D012535,5,Dominique Vandijck|Lieven Annemans|Jeroen Trybou,vraag en aanbod in de gezondheidszorg|efficiëntie en billijkheid|economische evaluatie in de gezondheidszorg|gezondheidszorgsystemen,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMMABE,1,1,D012965,6,Paul Gemmel,dienstenmanagement|procesmanagement|patiëntenlogistiek|materiaallogistiek|kwaliteitsmanagement,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,mondeling examen|peer-evaluatie|verslag
MABA,DMMABE,1,2,D000005,4,Dominique Vandijck|Renaat Peleman,patiëntenbeleid|planning en patiëntenstromen|audit|besluitvorming|conflictmanagement|patiëntenvoorlichting|patiëntentevredenheid|kwaliteit & processen van de zorg|evidence- based medicine|ketenzorg|vergelijkende gezondheidszorg|zorgethiek|zorgpaden.,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,participatie|werkstuk|verslag
MABA,DMMABE,1,2,D000141,5,Eva Derous,human resources management|personeelsbeleid|personeelspsychologie,periodegebonden|niet-periodegebonden,schriftelijk examen,schriftelijk examen,werkstuk
MABA,DMMABE,1,2,D012150,4,Kristof Eeckloo|Tom Balthazar|Pedro Facon|Koenraad Schoonjans,financiering|wetgeving|voorzieningen|gezondheidszorg,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
MABA,DMMABE,1,2,D012151,3,Rik Verhaeghe|Pauline Boeckxstaens|Benedicte Deforche|Kristof Eeckloo|VANESSA SMITH|Peter Vermeir,veranderingsmanagement|innovatie|interprofessionele samenwerking|zorgmodellen|zorgpaden. voor module interprofessionele oefening-zorgstrategie: interprofessionele samenwerking|zorgmodellen|zorgpaden,niet-periodegebonden,werkstuk,werkstuk,participatie|werkstuk|peer-evaluatie|verslag
MABA,DMMABE,1,2,D012990,4,Maikel Pellens|Jacob Vermeire,ondernemerschap|ondernemingsidee|business plan,periodegebonden,mondeling examen|werkstuk|peer-evaluatie,mondeling examen|werkstuk,
MABA,DMMABE,1,J,D012966,15,Jeroen Trybou,masterproef – eigen werk – literatuurstudie – empirisch onderzoek,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMTAND,1,1,D002295,3,Jo Van Dorpe|PHILIPPE DERON|Erik Nout,goedaardige en kwaadaardige tumoren van de mondholte en de orofarynx|goedaardige en kwaadaardige letsels van de kaakbeenderen (inclusief tandcysten en -tumoren)|pathologie|pathogenese|klinische aspecten en behandeling.,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
MABA,DMTAND,1,1,D013042,3,Luc Martens|Rita Cauwels,kinderen|melkgebit|dentale traumatologie,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMTAND,1,1,D013043,3,Jimmy Van den Eynden|Luc De Baerdemaeker,anatomie|fysiologie|abdominale organen|metabolisme|thermoregulatie|endocrinologie,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMTAND,1,1,D013068,4,Lieve Van Zeghbroeck,uitneembare partiële prothese|gebitsmutilaties|orale rehabilitatie|frameprothese|mucosaal|parodontaal en enossal gedragen structuren,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMTAND,1,2,D012366,3,Jan Cosyn|Peter De Coster|Roeland De Moor,prothese kunsthars|nieuwe technologieën|biocompatibiliteit|diagnostiek|tissue-engineering|regeneratieve tandheelkunde,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
MABA,DMTAND,1,2,D012973,3,Barbara Janssens|Mirko Petrovic|Dirk Vogelaers,demografische verandering - geriatrisch profiel - behandelplanning - ouderdomsaandoeningen -  polyfarmacie - droge mond - ethiek - palliatieve zorg - dysfagie -,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMTAND,1,2,D013031,3,Dirk Vogelaers,medische anamnese|infectieziekten|immunologische afwijkingen|oncologie|kwaadaardige aandoeningen van het immuunsysteem|anemieën|stollingsstoornissen|hypertensie en circulatiestoornissen|hartziekten|nieren en urinewegen|luchtwegen en longen|keel-|neus- en oorafwijkingen|diabetes mellitus|endocriene ziekten|veranderingen in de geslachtshormonen|eetstoornissen en voedingsdeficiënties|reumatische ziekten|aandoeningen van het centraal zenuwstelsel|oogziekten|huidziekten|lokale anesthesie|bijwerkingen van geneesmiddelen|acute situaties.,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMTAND,1,2,D013044,3,Rita Cauwels|Roeland De Moor|Aryan Eghbali|Erik Nout,"maxillo-faciale trauma|dentale traumatologie|schade parodontaal,weke weefsels|tandfractuur|wortelbreuk|cracked tooth|gerechtelijke expertise|medisch minnelijke expertise|schadedossier|melkgebit en definitieve gebit",periodegebonden,schriftelijk examen met meerkeuzevragen|schriftelijk examen,schriftelijk examen met meerkeuzevragen|schriftelijk examen,
MABA,DMTAND,1,J,D000841,12,Geert Hommez|Guy De Pauw,patiëntenzorg|kindertandheelkunde|orthodontie|parodontologie|prothetische tandheelkunde|reconstructieve tandheelkunde,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMTAND,1,J,D002228,12,Peter De Coster|Lieve Van Zeghbroeck|Maarten Meire,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden|niet-periodegebonden,verslag,verslag,participatie|verslag
MABA,DMTAND,1,J,D012968,3,Martijn Lambert,"toegankelijkheid gezondheidszorg|socio-economische gezondheidsverschillen|probleemoplossend gedrag|gezondheidspromotie en communicatie|common risk factor approach|multidisciplinaire samenwerking, reflectie",periodegebonden|niet-periodegebonden,mondeling examen|verslag,mondeling examen,participatie|werkstuk
MABA,DMTAND,1,J,D012969,3,Mieke De Bruyne|Marc Coppens|Peter Vermeir|Stijn Vervaeke,ergonomie|communicatie|orale chirurgie|radiodiagnostiek|reanimatie en medische urgenties,periodegebonden|niet-periodegebonden,openboekexamen|mondeling examen|vaardigheidstest,openboekexamen|mondeling examen|vaardigheidstest,participatie|werkstuk|vaardigheidstest
MABA,DMTAND,1,J,D012970,5,Ferdinand Frencken|Rita Cauwels|Peter De Coster|Guy De Pauw|Lieve Van Zeghbroeck,kindertandheelkunde|prothetische tandheelkunde|frameprothese|star en krachtbrekend frameontwerp|orthodontie|restauratieve tandheelkunde|brugwerk,niet-periodegebonden,,,
MABA,DMTAND,2,1,D012971,4,Stefan Vandeweghe|Jan Cosyn|Maarten Meire|Lieve Van Zeghbroeck|Stijn Vervaeke,cad-cam|digitale afdrukname|guided implantaatchirurgie|implantaatplanning|digitale workflow|volkeramische materialen|monolitisch,periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,
MABA,DMTAND,2,1,D012972,4,Tom Goffin|Heidi Mertes|Stijn Vervaeke,gezondheidsrecht|deontologie|medische ethiek|ethische dilemma’s|praktijkmanagement|praktijkorganisatie,periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,
MABA,DMTAND,2,2,D013032,5,PHILIPPE DERON|Erik Nout|Linda Van Den Berghe|Jo Van Dorpe|Patrick Wouters,neus-keel-oor en hoofd-hals pathologie en behandelingen|orthognatische en cranio-faciale chirurgie|kaakgewrichtspathologie en interceptieve therapie|preprothetische en reconstructieve chirurgie|cheilognathoschisis|sutuurexpansie|radionecrose|temporomandibulaire dysfuncties en aangezichtspijnen|apicale chirurgie.,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen,
MABA,DMTAND,2,2,D013033,3,Jan Cosyn|Stefan Vandeweghe,implantaat|kleine heelkunde|diagnostiek|osseointegratie|partieel edentaten|volledig edentaten|vaste prothese|uitneembare prothese,periodegebonden|niet-periodegebonden,schriftelijk examen met meerkeuzevragen,schriftelijk examen met meerkeuzevragen,peer-evaluatie
MABA,DMTAND,2,J,D002232,12,Peter De Coster|Maarten Meire,masterproef|wetenschappelijk onderzoek|literatuuronderzoek|wetenschappelijke rapportering|zelfstandig werk|kritisch reflectie,periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,
MABA,DMTAND,2,J,D013034,4,Véronique Christiaens|Geert Hommez|Martijn Lambert,medisch risico registrerende anamnese|tandheelkundige aanvullende anamnese|socio- economische anamnese|behandelingsplanning|behandeltraject|risicoanalyse|mondgezondheidspromotie|geïntegreerde patiëntenbehandeling|behandelingsalternatieven|prognose,periodegebonden|niet-periodegebonden,mondeling examen,,werkstuk
MABA,DMTAND,2,J,D013045,24,Guy De Pauw|Geert Hommez,patiëntenzorg|kindertandheelkunde|orthodontie|parodontologie|prothetische tandheelkunde|reconstructieve tandheelkunde.,niet-periodegebonden,,,participatie|gedragsevaluatie op de werkvloer
MABA,DMVEVR,1,1,D012161,5,Dimitri Beeckman|Jan Kottner|Zena Moore|Ann Van Hecke,evidence based practice|richtlijnen|protocollen|implementatie,periodegebonden|niet-periodegebonden,werkstuk,werkstuk,mondeling examen|peer-evaluatie
MABA,DMVEVR,1,1,D012165,4,Ann Van Hecke|Sofie Verhaeghe,zelfmanagement|patiëntenparticipatie|patiëntempowerment|patiënteneducatie en informatie|health literacy.,periodegebonden,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|werkstuk,schriftelijk examen met open vragen|schriftelijk examen met meerkeuzevragen|werkstuk,
MABA,DMVEVR,1,1,D012541,4,Lieven Annemans,gezondheidseconomie|economische evaluatie|onderzoeksmethoden,periodegebonden,schriftelijk examen,schriftelijk examen,
MABA,DMVEVR,1,1,D012559,3,Dimitri Beeckman|Jan Kottner,literatuuronderzoek|synthese van wetenschappelijke kennis|kritische reflectie|verpleegkunde|vroedkunde. geraamde kostprijs bedraagt ongeveer 25 euro.,periodegebonden|niet-periodegebonden,schriftelijk examen met open vragen,schriftelijk examen met open vragen,werkstuk
MABA,DMVEVR,1,2,D012151,3,Rik Verhaeghe|Pauline Boeckxstaens|Benedicte Deforche|Kristof Eeckloo|VANESSA SMITH|Peter Vermeir,veranderingsmanagement|innovatie|interprofessionele samenwerking|zorgmodellen|zorgpaden. voor module interprofessionele oefening-zorgstrategie: interprofessionele samenwerking|zorgmodellen|zorgpaden,niet-periodegebonden,werkstuk,werkstuk,participatie|werkstuk|peer-evaluatie|verslag
MABA,DMVEVR,1,2,D012560,3,Sofie Verhaeghe|Dimitri Beeckman|Dries Myny,beleidsvisie|strategisch denken|kwaliteitszorg|implementatie|verpleegkunde|vroedkunde,periodegebonden,schriftelijk examen|mondeling examen,schriftelijk examen|mondeling examen,
MABA,DMVEVR,1,J,D012561,15,Ann Van Hecke,masterproef|verpleegkunde|vroedkunde|ggz,periodegebonden|niet-periodegebonden,mondeling examen|werkstuk,mondeling examen|werkstuk,werkstuk|gedragsevaluatie op de werkvloer
MABA,DMVEVR,1,J,D012668,3,Dimitri Beeckman,portfolio|integratie|teamwerking|multidisciplinariteit|wetenschappelijk werk|coaching,niet-periodegebonden,,,mondeling examen|portfolio
